tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,sentiment
15288,119355,True,Wed Nov 01 02:41:18 +0000 2017,@118919 @119356 अगर आप नोकिया 6 mobile को समय पर  नही पहुंचा पाते हैं customer को  तो क्यों आप नोकिया का फ़ोन बेचते है,"15287,15289,15290,15291,15292",,negative
15294,119357,True,Wed Nov 01 02:53:50 +0000 2017,アマゾンの荷物届かないんですけどー！！聞いたこと無い業者から配達されるから怪しいと思ってたらこれだよ。,15293,,negative
15296,119358,True,Wed Nov 01 03:26:49 +0000 2017,@AmazonHelp I did...which said WE CANNOT DO ANYTHING...same as customer service...which triggered My reply...I am just asking basic question here,15298,15295.0,negative
15299,119358,True,Wed Nov 01 17:56:10 +0000 2017,@AmazonHelp I have replied to the email... lets see if I can get positive and useful response atleast once after so much escalation @115851,15300,15298.0,negative
15297,119358,True,Wed Nov 01 02:42:24 +0000 2017,@AmazonHelp @115851 @115850 @115821 so the social media escalation team is equally useless as the customer service team...hats off to incompetence,15295,15301.0,negative
15302,119358,True,Sun Oct 29 17:03:52 +0000 2017,@AmazonHelp I have inked in detail at the given URL...hope to see some useful action,15301,15303.0,positive
15304,119358,True,Sun Oct 29 16:29:43 +0000 2017,"@115850 @115821 @AmazonHelp I waited 15 days,sent 10 email,was assured tht case escalted,todays response WE CANNOT HELP,customer service?",15303,,negative
15306,118710,True,Wed Nov 01 01:45:36 +0000 2017,"Hi @AmazonHelp, when I placed my order I requested a VAT receipt either via email or post but I still haven’t had one?",15305,,negative
15308,119359,True,Wed Nov 01 02:54:44 +0000 2017,Yo @AppleSupport why is this happening to everyone I️ know?? Pls fix this issue. Anyone else? 🙄🙄🙄 https://t.co/XSuGhCN8c8,"15309,15307",,negative
15311,119360,True,Wed Nov 01 02:47:14 +0000 2017,@115858 I’m going to need you guys to fix my iMessage and FaceTime..it’s not activating...spent an hour on the phone with support,15310,,negative
15313,119361,True,Wed Nov 01 02:54:30 +0000 2017,3rd pair of @115858 ear shaped earbuds to go bad in the left side. I am currently deaf in one ear after a workout #SaveMyRightEar,15312,,negative
15315,119362,True,Wed Nov 01 02:53:50 +0000 2017,"4 hrs w/iOS 11.1, no change in battery consumption @AppleSupport. Thanks anyway. Can we have iOS 10 back @115858?",15314,,negative
15317,119363,True,Wed Nov 01 02:49:03 +0000 2017,@116602 @AppleSupport Still can’t stream https://t.co/Hy1XDxdBuL,15316,15318.0,negative
15318,119363,True,Mon Oct 30 01:45:17 +0000 2017,@116602 @AppleSupport streaming has always been an issue to appletv. Who gets this one? https://t.co/kVi5FjLvDU,"15317,15319",,negative
15321,119364,True,Wed Nov 01 02:52:15 +0000 2017,"Dear @115858 I’m returning my iPhone 8+ bc its a POS. Screen wont auto lock, battery drains, horrible cell signal. Its crap. Happy 🎃",15320,,negative
15323,119365,True,Wed Nov 01 02:45:48 +0000 2017,Yo @115858 how come when the IPhone X coming out so soon my phone starts overheating and draining battery when I’m charging it?,15322,,negative
15325,119366,True,Wed Nov 01 04:36:41 +0000 2017,"@Uber_Support Yeah, I don’t think so. There’s a reason people have boycotted your company. I’m just going to delete @115877 and be done with it.",,15324.0,negative
15326,119366,True,Wed Nov 01 02:20:24 +0000 2017,"@115877 @115873 So to conclude this hangry rant, the avocado on my order had browned by the time it got here from 4 blocks away after a 1 hour drive.",15324,15327.0,negative
15327,119366,True,Wed Nov 01 02:19:16 +0000 2017,"@115877 .@115873 is really good at detecting surge pricing, but can’t bother to alert their drivers when there are huge events and street closures.",15326,15328.0,negative
15328,119366,True,Wed Nov 01 02:18:01 +0000 2017,"@115877 That’s why it took an hour and a half to get Poke’ from four blocks away, @115877.",15327,15329.0,negative
15329,119366,True,Wed Nov 01 02:16:59 +0000 2017,@115877 That means that the @115877 driver has to cross the street closures on Santa Monica TWICE!,15328,15330.0,negative
15330,119366,True,Wed Nov 01 02:12:10 +0000 2017,.@115877 didn’t know that there’s a #WEHOhalloween carnival happening today. So they sent my driver up the street to deliver on Sunset.,15329,,negative
15332,119367,True,Wed Nov 01 02:13:39 +0000 2017,Hey @115873 ! I have this great new idea to rebrand #uberpool. Just call it “Uber 5X” Same great trips now with five times the hassle,15331,,positive
15334,119368,True,Wed Nov 01 02:10:28 +0000 2017,@Uber_Support @115873 @AskLyft @115879 Your driver was thee most unprofessional driver I have ever had. DM me for details. https://t.co/RY59CxcFYq,"15333,15335",,negative
15337,119369,True,Wed Nov 01 02:09:49 +0000 2017,"@115873 VERY unhappy with @115873 customer service. I've been incorrectly charged on  personal trips after attempting to use credits/points that I have on file. I've opened customer complaints but responses are unhelpful and issue not resolved, totaling over $150 of incorrect charges",15336,,negative
15339,119370,True,Wed Nov 01 03:11:37 +0000 2017,"@Uber_Support We already had the issue with our meal resolved, but it would be great if you could get your driver software updated.",15341,15338.0,positive
15341,119370,True,Wed Nov 01 03:11:54 +0000 2017,@Uber_Support Thanks for reaching out,,15339.0,positive
15340,119370,True,Wed Nov 01 02:47:31 +0000 2017,"@115877 It would be awesome of the Driver app didn't allow things like that, maybe prevent multiple deliveries if &gt; 2 miles apart or something.",15338,15342.0,negative
15342,119370,True,Wed Nov 01 02:45:29 +0000 2017,Our dinner got to experience a 30 minute commute tonight while carpooling with another @115877 order 6-7 miles in the other direction,15340,,negative
15344,119371,True,Wed Nov 01 02:09:16 +0000 2017,@115873 @115879 is there a way to check peak riding hours to avoid surge pricing?,15343,,negative
15346,119372,True,Tue Oct 31 17:53:33 +0000 2017,"@Tesco @119373 2nd order in a row that failed to be delivered due to damage. No call, no email no apology - shameful","15345,15347",,negative
15349,119374,True,Wed Nov 01 09:50:44 +0000 2017,"@Tesco Lost the slot of course. Went through fine this morning, now just have to wait till 10pm for our groceries. Brilliant. #everylittlehelps",15351,15348.0,negative
15350,119374,True,Tue Oct 31 23:47:38 +0000 2017,@Tesco Failed multiple times to submit my order for tomorrow both via website and app. V frustrating after a long night trick or treating :(,15348,,negative
15353,119375,True,Wed Nov 01 06:53:31 +0000 2017,@Tesco I'll do that now.....,,15352.0,positive
15354,119375,True,Wed Nov 01 00:12:34 +0000 2017,@Tesco It was due 10pm till 11pm and it's now very late! Is it coming tonight?,15352,15355.0,negative
15355,119375,True,Tue Oct 31 23:46:59 +0000 2017,@Tesco can you track my order? Your grocery order  number is: 407967524 #deliveryfail,15354,,negative
15357,119376,True,Tue Oct 31 23:15:39 +0000 2017,Sat in all night waiting for @Tesco. Told via website its been delivered!!! Well not to us it hasn't. Guess I wont be eating tomorrow then.,15356,,negative
15359,119377,True,Wed Nov 01 06:53:16 +0000 2017,@Tesco We didn’t receive the order. I tried to call through but no one was picking up the phone.,"15361,15362",15358.0,negative
15363,119377,True,Wed Nov 01 12:05:59 +0000 2017,@Tesco I sent a private message in regards to this.,,15361.0,negative
15360,119377,True,Tue Oct 31 22:35:08 +0000 2017,@Tesco we had a grocery delivery delivery due between 9 -10 no one has turned up and we haven’t had any contact.,15358,,negative
15365,119378,True,Wed Nov 01 06:33:09 +0000 2017,"@Tesco 20 mins late, and several items missing
Not happy at all","15367,15368",15364.0,negative
15369,119378,True,Wed Nov 01 08:31:44 +0000 2017,@Tesco Sent. Please look into this asap as I'm not happy at all,,15367.0,negative
15366,119378,True,Tue Oct 31 22:09:43 +0000 2017,"When the @Tesco food order doesn't show up!!!!!!!!

Not impressed, customer lost.",15364,,negative
15371,119379,True,Tue Oct 31 21:57:26 +0000 2017,"@Tesco no sign of delivery which was meant to arrive an hour ago, and no answer from helpline- which keeps auto hanging up. Help please??",15370,,negative
15373,119380,True,Wed Nov 01 03:13:40 +0000 2017,When you have to give @Delta Biscoff out to trick-or-treaters because you run low on candy.... #HappyHalloween,15372,,positive
15375,119381,True,Wed Nov 01 03:12:51 +0000 2017,@Delta Marcus is an All-Star!,,15374.0,positive
15376,119381,True,Wed Nov 01 03:10:36 +0000 2017,@DELTA huge thanks to Marcus and the other gate agents at LAX terminal 2 for incredible customer service tonight. well done.,15374,,positive
15378,119382,True,Wed Nov 01 03:11:18 +0000 2017,@TMobileHelp my porn won’t load i’ve been waiting for an hour i’m already soft what’s wrong with your wifi .,,15377.0,negative
15379,119382,True,Wed Nov 01 03:10:01 +0000 2017,help me @115911,15377,,positive
15381,119383,True,Wed Nov 01 03:06:38 +0000 2017,@115911 thanks for fucking up my phone with that last system update you guys did.,15380,,negative
15383,119384,True,Wed Nov 01 06:42:42 +0000 2017,"@TMobileHelp Well it also should've indicated that you all were charging people to go along with the ""courtesy""",15385,15382.0,negative
15384,119384,True,Wed Nov 01 02:47:38 +0000 2017,@115911 billing people for courtesy that was given from you is stealing. You are thieves!! https://t.co/Dw9wYXJBEt,15382,,negative
15387,119385,True,Wed Nov 01 03:12:11 +0000 2017,@TMobileHelp Done.,,15386.0,positive
4085,119385,True,Wed Nov 01 03:00:57 +0000 2017,"@115911 @116688 I can't get the code to work, even on desktop.",15386,4084.0,negative
15389,119386,True,Wed Nov 01 03:23:47 +0000 2017,@ChipotleTweets thank you!!! I’m desperate over here!! I remember loving the song so much!!,15391,15388.0,positive
15390,119386,True,Wed Nov 01 03:07:10 +0000 2017,"@ChipotleTweets thank you so much but the info I was looking for was from 9/2 around 11:15-11:30. 9205 Reseda Blvd, Northridge, CA 91324",15388,15392.0,positive
15395,119386,True,Mon Oct 16 22:14:01 +0000 2017,@ChipotleTweets never heard back 🙁,"15396,15392",15397.0,negative
15398,119386,True,Mon Sep 04 09:20:05 +0000 2017,@ChipotleTweets  any updates for me???,15397,15399.0,neutral
15400,119386,True,Sun Sep 03 13:15:23 +0000 2017,@chipotletweets hi! Any chance you can give me a list of songs played at one of your locations?,15399,,positive
15402,119387,True,Wed Nov 01 03:06:55 +0000 2017,Broooo @ChipotleTweets just hooked me up with 2 chicken bowls for 3.25 each! 😭 even if I wasn’t wearing a costume. #blessed,15401,,positive
15404,119388,True,Wed Nov 01 03:20:42 +0000 2017,"@ChipotleTweets Got it from the location at 1620 W University Dr, Edinburg, TX 78539",15406,15403.0,positive
15407,119388,True,Wed Nov 01 03:30:37 +0000 2017,@ChipotleTweets Thank You!,15408,15406.0,positive
15408,119389,True,Fri Nov 03 15:59:36 +0000 2017,@119388 @ChipotleTweets Fuckin snitch,,15407.0,negative
15405,119388,True,Wed Nov 01 03:06:49 +0000 2017,.@ChipotleTweets glad my burrito was wrapped for safekeeping https://t.co/d5Div2be0I,15403,,positive
15410,119390,True,Wed Nov 01 03:05:15 +0000 2017,@ChipotleTweets can I just be ugly for my costume and still get food for $3?,15409,,negative
15412,119391,True,Wed Nov 01 03:00:51 +0000 2017,Joc Pederson rounded those bases like I round the line to the counter at @ChipotleTweets #WorldSeries,15411,,positive
15414,119392,True,Wed Nov 01 03:06:33 +0000 2017,Never go all day without eating and then eat an entire chipotle burrito your stomach will hate you forever,15413,,negative
15416,119393,True,Wed Nov 01 03:00:30 +0000 2017,"when @48749 dresses you up as @118967 for $3 BOORITOS from @ChipotleTweets ! (didnt get costume discount, but I regret nothing) https://t.co/KVEKkaL5pC","15415,15417",,negative
15419,119394,True,Wed Nov 01 03:11:26 +0000 2017,@ChipotleTweets I’ll just have to take advantage of the glorious dream each Halloween 🎃🌯,15421,15418.0,positive
15420,119394,True,Wed Nov 01 02:57:34 +0000 2017,"Could you imagine a world where any @ChipotleTweets burrito was only $3 per day every day, double meat and guacamole included... https://t.co/YR2FPAG6vb",15418,,positive
15423,119395,True,Wed Nov 01 02:56:33 +0000 2017,@ChipotleTweets is the way to my heart 😋,15422,,positive
15425,119396,True,Wed Nov 01 03:02:51 +0000 2017,never eating chipotle again. fucked up my stomach ☹️,15424,,negative
15427,119397,True,Wed Nov 01 03:09:47 +0000 2017,esp thanks to .@SouthwestAir #SNA staff for rebooking our tickets to SjC after our flight to SFO was canceled. Thanks 🙏 https://t.co/rgt3UDsmKB,15426,,positive
15429,119398,True,Wed Nov 01 03:10:11 +0000 2017,@SouthwestAir I luh yall but what's the point of being early if we have to sit and wait on a gate? ijs...,15428,,negative
15431,119399,True,Wed Nov 01 02:41:50 +0000 2017,Thank you @SouthwestAir for getting me back to ATL safely https://t.co/7byaQSVw9E,15430,,positive
15433,119400,True,Wed Nov 22 07:53:09 +0000 2017,Anyone else having battery issues in IPhone? Degrading way to fast. @AppleSupport,15432,,negative
15435,119401,True,Wed Nov 01 03:21:11 +0000 2017,"@SouthwestAir We just got home saw it now. We figured the grey bag was to protect it, maybe a zipper broke. But we found the bag destroyed and covered up.",15436,15434.0,negative
15437,119401,True,Wed Nov 01 03:36:24 +0000 2017,"@SouthwestAir Already have. Problem is, getting married in a few days, fiance clothes are gone and only given a courtesy report with a follow up on friday",15438,15436.0,negative
11263,119401,True,Wed Nov 01 02:39:33 +0000 2017,"@SouthwestAir Frequent fliers on Southwest, just flew in for our wedding and found our checked bag in a trash bag, burned, tripped, and clothes ruined https://t.co/GqNzfUdL8v",15434,11256.0,negative
15440,119402,True,Mon Oct 30 11:16:09 +0000 2017,Amazing a year later and this still hasn't been fixed. @hulu_support @115940 @118302 https://t.co/Wbp9igOEqs,15439,,negative
15442,119403,True,Fri Dec 01 14:03:26 +0000 2017,@AmazonHelp Hey so my package has not arrived yet. Can I get this sorted please,15445,15441.0,negative
15443,119403,True,Thu Nov 30 20:48:29 +0000 2017,@AmazonHelp I will just a bit frustrating that’s all considering it was on amazon prime,,15441.0,negative
15444,119403,True,Thu Nov 30 20:37:13 +0000 2017,@AmazonHelp You have and it’s been pushed (again) to Friday or possibly Saturday or god forbid Monday. Was told it would be diverted by 8pm tonight.,15441,15446.0,negative
15447,119403,True,Thu Nov 30 20:25:25 +0000 2017,@115830 thank you for delaying my package again and again. Not like I wanted it or anything,15446,,negative
15449,119404,True,Mon Oct 30 12:36:14 +0000 2017,Wow. Talk about price gouging. https://t.co/kq6BGHO8DQ,15448,,negative
15451,119405,True,Mon Oct 30 11:03:29 +0000 2017,@119406 @119407 @hulu_support I like the way Hulu is organized better. But they have to do something about that buffering. @hulu_support,15450,15452.0,positive
15452,119406,True,Sun Oct 29 15:22:49 +0000 2017,@119405 @119407 @hulu_support Trying free week of Hulu and disappointed is Sling better?,15451,15453.0,negative
